sample_id,original_audio,label,label_id,source,genre,generator,audio_path,track_id,description,path_in_dataset,file_exists
sample_00200,Shipwrecked Crew - Pete Prodoehl,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/118/118053.mp3,118053,,,True
sample_00201,Slot - Neotnas,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/033/033601.mp3,33601,,,True
sample_00202,Slow and Steady - Caleb Lemond,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/135/135336.mp3,135336,,,True
sample_00203,Snakefirewalking - Los Llamarada,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/028/028756.mp3,28756,,,True
sample_00204,"Snowday - Oh Yeah, the Future",REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/127/127303.mp3,127303,,,True
sample_00205,Soleares&beats - Malaventura,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/113/113024.mp3,113024,,,True
sample_00206,Something Dirty - Ergo Phizmiz,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/022/022478.mp3,22478,,,True
sample_00207,Sonzis FM - Pipe Choir,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/129/129969.mp3,129969,,,True
sample_00208,Soul of the Demon - Zombie Raiders,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/037/037147.mp3,37147,,,True
sample_00209,Space is my pace - Malaventura,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/113/113026.mp3,113026,,,True
sample_00210,Spanish BEEEYYAAACHHH - Malaventura,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/113/113016.mp3,113016,,,True
sample_00211,Stockholm Syndrome / People Should Be More Aware - Bird Names,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/006/006795.mp3,6795,,,True
sample_00212,Stranger - Frigg A Go Go (F.A.G.G.),REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/005/005287.mp3,5287,,,True
sample_00213,Straw Fields - Rolemusic,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/045/045101.mp3,45101,,,True
sample_00214,Strongbreeze - Rowan Box,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/148/148804.mp3,148804,,,True
sample_00215,Sturgeon's Law - Nihilore,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/145/145818.mp3,145818,,,True
sample_00216,Stuttgart - Portrayal,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/147/147951.mp3,147951,,,True
sample_00217,Support Me in This Moment That I'm About To Lose Heart - Nihilore,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/132/132439.mp3,132439,,,True
sample_00218,TTL - Twin Heads,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/143/143129.mp3,143129,,,True
sample_00219,Take It All - Mod Fun,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/003/003963.mp3,3963,,,True
sample_00220,Take Your Fingers - Michael Fakesch,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/033/033594.mp3,33594,,,True
sample_00221,Tapes - Gumbel,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/116/116878.mp3,116878,,,True
sample_00222,Tartu Tähän Hetkeen - Paavoharju,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/031/031566.mp3,31566,,,True
sample_00223,Terve Teille - Чокнутый Пропеллер,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/102/102190.mp3,102190,,,True
sample_00224,The Adventures Of Roderick Random - Maps And Diagrams,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/033/033625.mp3,33625,,,True
sample_00225,The Big House - Jason Shaw,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/052/052649.mp3,52649,,,True
sample_00226,The Boss - Multifaros,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/015/015770.mp3,15770,,,True
sample_00227,The Cave of Time - Monroeville Music Center,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/091/091157.mp3,91157,,,True
sample_00228,The Coldest Winter - Caleb Lemond,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/135/135338.mp3,135338,,,True
sample_00229,The Contract - The IMG,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/129/129262.mp3,129262,,,True
sample_00230,The Courtyard - Uncle Bibby,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/071/071821.mp3,71821,,,True
sample_00231,The Dawn - The One They Fear,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/145/145607.mp3,145607,,,True
sample_00232,The Dream and the Dreamer - Caleb Lemond,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/135/135337.mp3,135337,,,True
sample_00233,The Factory - Multifaros,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/015/015769.mp3,15769,,,True
sample_00234,The Front Yard - HarleyLikesMusic,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/071/071801.mp3,71801,,,True
sample_00235,The Monster Mash/Ya Look Fantastic - The Crypts!,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/131/131178.mp3,131178,,,True
sample_00236,"The Pursuit of Unintentional Humor - Oh Yeah, the Future",REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/127/127297.mp3,127297,,,True
sample_00237,The Queen - Malaventura,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/113/113027.mp3,113027,,,True
sample_00238,The Race Forever - Monroeville Music Center,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/091/091159.mp3,91159,,,True
sample_00239,The Reality Machine - Monroeville Music Center,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/091/091161.mp3,91161,,,True
sample_00240,The Sandman - Ergo Phizmiz,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/022/022481.mp3,22481,,,True
sample_00241,The Secret Garden - Barbarix,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/141/141617.mp3,141617,,,True
sample_00242,The Stairway - WarpToken,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/071/071807.mp3,71807,,,True
sample_00243,The girl just faded - Los Llamarada,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/028/028752.mp3,28752,,,True
sample_00244,The plot - Malaventura,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/113/113023.mp3,113023,,,True
sample_00245,Three Bird - My brother Daniel,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/117/117282.mp3,117282,,,True
sample_00246,Time Is Love - Silence is full of birds,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/097/097023.mp3,97023,,,True
sample_00247,Time Up - ENDRUDARK,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/089/089816.mp3,89816,,,True
sample_00248,Timen Passing By - Jason Shaw,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/052/052650.mp3,52650,,,True
sample_00249,Topam - Twin Heads,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/143/143126.mp3,143126,,,True
sample_00250,Track 04 - Lightning Bolt,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/003/003836.mp3,3836,,,True
sample_00251,Transmit - Lamprey,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/147/147709.mp3,147709,,,True
sample_00252,Troubles I've seen - Malaventura,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/113/113018.mp3,113018,,,True
sample_00253,Ugh! Humans Can Join - Mystery Mammal,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/143/143059.mp3,143059,,,True
sample_00254,Ugly - Vienna Ditto,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/107/107613.mp3,107613,,,True
sample_00255,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/060/060833.mp3,60833,,,True
sample_00256,Unexpected Little Happenings - UltraCat,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/039/039607.mp3,39607,,,True
sample_00257,Untitled - Fatal Injection,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/140/140149.mp3,140149,,,True
sample_00258,Vanishing Horizon - Jason Shaw,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/052/052628.mp3,52628,,,True
sample_00259,Variations - Decktonic,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/072/072070.mp3,72070,,,True
sample_00260,Versailles - Pierce Murphy,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/121/121769.mp3,121769,,,True
sample_00261,Voxel - Andy G. Cohen,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/126/126296.mp3,126296,,,True
sample_00262,WET DREAMS - voyageurs,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/042/042770.mp3,42770,,,True
sample_00263,Wake Up - The Moi Non Plus,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/004/004389.mp3,4389,,,True
sample_00264,We Are Canucks - David Blair,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/086/086634.mp3,86634,,,True
sample_00265,We Misplaced A Cobra In the Uninhabitable Mansions - Uninhabitable Mansions,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/005/005149.mp3,5149,,,True
sample_00266,We Move in Waves - Modey Lemon,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/003/003984.mp3,3984,,,True
sample_00267,Westside Chillers - Little Glass Men,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/118/118921.mp3,118921,,,True
sample_00268,When I Was Taller - Dan Deacon,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/004/004701.mp3,4701,,,True
sample_00269,When Will We Ever Learn - Ontayso,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/033/033595.mp3,33595,,,True
sample_00270,Where Is Everything - The Moi Non Plus,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/004/004384.mp3,4384,,,True
sample_00271,Who Loves You Dear - Mink Lungs,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/003/003936.mp3,3936,,,True
sample_00272,Windows of the Skull (Alternate Version) - Sarin,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/113/113529.mp3,113529,,,True
sample_00273,Windows of the Skull - Sarin,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/113/113524.mp3,113524,,,True
sample_00274,Wir Werden Gott - Japanische Kampfhorspiele,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/006/006777.mp3,6777,,,True
sample_00275,"With the Summer - Oh Yeah, the Future",REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/127/127299.mp3,127299,,,True
sample_00276,Ynkelig - Die Morgendammerung Des Valhalla,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/149/149711.mp3,149711,,,True
sample_00277,Yoko live at FoEG - Emma Acs,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/063/063082.mp3,63082,,,True
sample_00278,You Are A Monster - Monroeville Music Center,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/091/091163.mp3,91163,,,True
sample_00279,Yurtology - Michett,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/130/130137.mp3,130137,,,True
sample_00280,Z-Saber (feat Jake Allison) - Decktonic,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/072/072073.mp3,72073,,,True
sample_00281,danse macabre - Katapulto,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/021/021999.mp3,21999,,,True
sample_00282,gospellioza - Katapulto,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/021/021996.mp3,21996,,,True
sample_00283,karaoke megablast - Katapulto,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/021/021998.mp3,21998,,,True
sample_00284,kolorowe wody - Katapulto,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/022/022000.mp3,22000,,,True
sample_00285,mc trabalenguas - Volumina,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/026/026231.mp3,26231,,,True
sample_00286,mystery team 2090 - Jesse Futerman,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/040/040485.mp3,40485,,,True
sample_00287,philcollins takes your hand - Katapulto,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/022/022001.mp3,22001,,,True
sample_00288,purity & danger - Katapulto,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/021/021997.mp3,21997,,,True
sample_00289,shmoove - epsilon not,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/114/114545.mp3,114545,,,True
sample_00290,some dextromethorphan - Jeva,REAL,0,FMA,Electronic,,data/raw/FMA/selected_30s/012/012121.mp3,12121,,,True
sample_00291,zero rhythm dollar boy - Katapulto,REAL,0,FMA,Pop,,data/raw/FMA/selected_30s/021/021995.mp3,21995,,,True
sample_00292,В Наших Сердцах - Чокнутый Пропеллер,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/102/102183.mp3,102183,,,True
sample_00293,Глазами Детей - Чокнутый Пропеллер,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/098/098077.mp3,98077,,,True
sample_00294,Кортни Лав - Чокнутый Пропеллер,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/102/102188.mp3,102188,,,True
sample_00295,Новый Нью-Йорк 2 - Чокнутый Пропеллер,REAL,0,FMA,Rock,,data/raw/FMA/selected_30s/102/102179.mp3,102179,,,True
sample_00296,"10,000 People Chanting, ""I'm an Individual"" - Nihilore",FAKE,1,Echoes,Electronic,acestep,data/raw/Echoes/Echoes/TTA/acestep/10000_People_Chanting_Im_an_Individual_Nihilore_acestep_TTA_001.mp3,,"cinematic, idm, downtempo, layered, swelling, anthemic, vocal-chants, spacious, emotive, evolving",TTA/acestep/10000_People_Chanting_Im_an_Individual_Nihilore_acestep_TTA_001.mp3,True
sample_00297,1984 - Punk Rock Opera,FAKE,1,Echoes,Rock,acestep,data/raw/Echoes/Echoes/TTA/acestep/1984_Punk_Rock_Opera_acestep_TTA_001.mp3,,"hardcore-punk, political, d-beat, shouted-chorus, relentless, minor, gritty, urgent, anthemic, abrasive",TTA/acestep/1984_Punk_Rock_Opera_acestep_TTA_001.mp3,True
sample_00298,2Much (Andy Spinelli & Alex Sánchez House Edit) - Tentacles,FAKE,1,Echoes,Electronic,acestep,data/raw/Echoes/Echoes/TTA/acestep/2Much_Andy_Spinelli_Alex_Sánchez_House_Edit_Tentacles_acestep_TTA_001.mp3,,"house, four-on-the-floor, piano-stabs, filtered, vocal-chops, uplifting, club-ready, sidechained, energetic, glossy",TTA/acestep/2Much_Andy_Spinelli_Alex_Sánchez_House_Edit_Tentacles_acestep_TTA_001.mp3,True
sample_00299,2 (Wasn't There) - Isle of Pine,FAKE,1,Echoes,Rock,acestep,data/raw/Echoes/Echoes/TTA/acestep/2_Wasnt_There_Isle_of_Pine_acestep_TTA_001.mp3,,"post-rock, melancholic, clean-guitars, spacious, gradual, instrumental, reverb, drifting, introspective, nocturnal",TTA/acestep/2_Wasnt_There_Isle_of_Pine_acestep_TTA_001.mp3,True
sample_00300,3 am West End - statusq,FAKE,1,Echoes,Electronic,acestep,data/raw/Echoes/Echoes/TTA/acestep/3_am_West_End_statusq_acestep_TTA_001.mp3,,"chillhop, nocturnal, lofi, warm, headnod, mellow, jazzy, vibey, dusty, relaxed",TTA/acestep/3_am_West_End_statusq_acestep_TTA_001.mp3,True
sample_00301,"50,000 Volts of Democracy mp3 - Legally Blind",FAKE,1,Echoes,Rock,acestep,data/raw/Echoes/Echoes/TTA/acestep/50000_Volts_of_Democracy_mp3_Legally_Blind_acestep_TTA_001.mp3,,"punk-rock, political, sardonic, midtempo, crunchy, chanty, lo-fi, sharp, anthemic, raw",TTA/acestep/50000_Volts_of_Democracy_mp3_Legally_Blind_acestep_TTA_001.mp3,True
sample_00302,5 (Lexington) - Isle of Pine,FAKE,1,Echoes,Rock,acestep,data/raw/Echoes/Echoes/TTA/acestep/5_Lexington_Isle_of_Pine_acestep_TTA_001.mp3,,"post-rock, clean guitars, spacious, gradual build, introspective, nocturnal, reverb, melodic, patient, instrumental",TTA/acestep/5_Lexington_Isle_of_Pine_acestep_TTA_001.mp3,True
sample_00303,"6 (Coat of Arms, Close) - Isle of Pine",FAKE,1,Echoes,Rock,acestep,data/raw/Echoes/Echoes/TTA/acestep/6_Coat_of_Arms_Close_Isle_of_Pine_acestep_TTA_001.mp3,,"post-rock, clean-guitars, spacious, gradual-build, melancholic, cinematic, reverb, patient, instrumental, nocturnal",TTA/acestep/6_Coat_of_Arms_Close_Isle_of_Pine_acestep_TTA_001.mp3,True
sample_00304,Acoustic Unleashed - Remain,FAKE,1,Echoes,Electronic,acestep,data/raw/Echoes/Echoes/TTA/acestep/Acoustic_Unleashed_Remain_acestep_TTA_001.mp3,,"electronic, acoustic-guitar, midtempo, driving, uplifting, arpeggiated, melodic, bright, clean, motivational",TTA/acestep/Acoustic_Unleashed_Remain_acestep_TTA_001.mp3,True
sample_00305,Ad Astra - P C III,FAKE,1,Echoes,Electronic,acestep,data/raw/Echoes/Echoes/TTA/acestep/Ad_Astra_P_C_III_acestep_TTA_001.mp3,,"space-ambient, slow-evolving, airy-pads, serene, vast, minimal, floating, meditative, reverb-lush, instrumental",TTA/acestep/Ad_Astra_P_C_III_acestep_TTA_001.mp3,True
sample_00306,Agora - Malaventura,FAKE,1,Echoes,Pop,acestep,data/raw/Echoes/Echoes/TTA/acestep/Agora_Malaventura_acestep_TTA_001.mp3,,"sample-collage, Mediterranean, oud-guitar, dusty-breaks, vinyl-crackle, modal, downtempo, moody, head-nod, cinematic",TTA/acestep/Agora_Malaventura_acestep_TTA_001.mp3,True
sample_00307,All of Us - Eric Skiff,FAKE,1,Echoes,Electronic,acestep,data/raw/Echoes/Echoes/TTA/acestep/All_of_Us_Eric_Skiff_acestep_TTA_001.mp3,,"chiptune, uplifting, anthemic, bright, arpeggios, driving, optimistic, catchy, crisp, instrumental",TTA/acestep/All_of_Us_Eric_Skiff_acestep_TTA_001.mp3,True
sample_00308,Ancient Whispers I - P C III,FAKE,1,Echoes,Electronic,acestep,data/raw/Echoes/Echoes/TTA/acestep/Ancient_Whispers_I_P_C_III_acestep_TTA_001.mp3,,"space-ambient, slow, cavernous, airy, ethereal, drones, meditative, vast, shimmering, cinematic",TTA/acestep/Ancient_Whispers_I_P_C_III_acestep_TTA_001.mp3,True
sample_00309,And Over The Rainbows - milky-chu,FAKE,1,Echoes,Electronic,acestep,data/raw/Echoes/Echoes/TTA/acestep/And_Over_The_Rainbows_milky-chu_acestep_TTA_001.mp3,,"chiptune, cheerful, 8-bit, sparkling, melodic, upbeat, whimsical, bright, nostalgic, bouncy",TTA/acestep/And_Over_The_Rainbows_milky-chu_acestep_TTA_001.mp3,True
sample_00310,Apparitions Under Glass - Sarin,FAKE,1,Echoes,Rock,acestep,data/raw/Echoes/Echoes/TTA/acestep/Apparitions_Under_Glass_Sarin_acestep_TTA_001.mp3,,"industrial-techno, metallic, distorted-kicks, cold, ominous, mechanical, hypnotic, minor, claustrophobic, relentless",TTA/acestep/Apparitions_Under_Glass_Sarin_acestep_TTA_001.mp3,True
sample_00311,"Aquamarine, My Distant Blue - Nihilore",FAKE,1,Echoes,Electronic,acestep,data/raw/Echoes/Echoes/TTA/acestep/Aquamarine_My_Distant_Blue_Nihilore_acestep_TTA_001.mp3,,"cinematic, orchestral, swelling, minor, emotive, spacious, aqueous, shimmering, melancholic, evolving",TTA/acestep/Aquamarine_My_Distant_Blue_Nihilore_acestep_TTA_001.mp3,True
sample_00312,Artificial anxiety - Michett,FAKE,1,Echoes,Electronic,acestep,data/raw/Echoes/Echoes/TTA/acestep/Artificial_anxiety_Michett_acestep_TTA_001.mp3,,"idm, glitchy, tense, minor-key, granular, syncopated, percussive, evolving, cinematic, digital",TTA/acestep/Artificial_anxiety_Michett_acestep_TTA_001.mp3,True
sample_00313,As Nihilism Gives Way To Existentialism - Nihilore,FAKE,1,Echoes,Electronic,acestep,data/raw/Echoes/Echoes/TTA/acestep/As_Nihilism_Gives_Way_To_Existentialism_Nihilore_acestep_TTA_001.mp3,,"cinematic-post-rock, swelling-pads, dramatic-build, minor, emotive, epic, driving-percussion, spacious, hopeful-turn, instrumental",TTA/acestep/As_Nihilism_Gives_Way_To_Existentialism_Nihilore_acestep_TTA_001.mp3,True
sample_00314,Attention - Pete Prodoehl,FAKE,1,Echoes,Rock,acestep,data/raw/Echoes/Echoes/TTA/acestep/Attention_Pete_Prodoehl_acestep_TTA_001.mp3,,"instrumental, indie, clean-guitar, gentle, midtempo, reflective, wintery, airy, melodic, intimate",TTA/acestep/Attention_Pete_Prodoehl_acestep_TTA_001.mp3,True
sample_00315,Authenticity - Nihilore,FAKE,1,Echoes,Electronic,acestep,data/raw/Echoes/Echoes/TTA/acestep/Authenticity_Nihilore_acestep_TTA_001.mp3,,"cinematic, emotive, strings, pulses, evolving, minor, expansive, dramatic, hopeful, atmospheric",TTA/acestep/Authenticity_Nihilore_acestep_TTA_001.mp3,True
sample_00316,Autobahn - S-B-J,FAKE,1,Echoes,Electronic,acestep,data/raw/Echoes/Echoes/TTA/acestep/Autobahn_S-B-J_acestep_TTA_001.mp3,,"techno, motorik, analog, monotone, cruising, uplifting, 4/4, stabs, warehouse, energetic",TTA/acestep/Autobahn_S-B-J_acestep_TTA_001.mp3,True
sample_00317,"Autopsy - Oh Yeah, the Future",FAKE,1,Echoes,Pop,acestep,data/raw/Echoes/Echoes/TTA/acestep/Autopsy_Oh_Yeah_the_Future_acestep_TTA_001.mp3,,"indie-rock, minor, distorted-guitars, moody, male-vocal, midtempo, reverb, tension, dramatic, brooding",TTA/acestep/Autopsy_Oh_Yeah_the_Future_acestep_TTA_001.mp3,True
sample_00318,A Dark Blue Arc - Pipe Choir,FAKE,1,Echoes,Rock,acestep,data/raw/Echoes/Echoes/TTA/acestep/A_Dark_Blue_Arc_Pipe_Choir_acestep_TTA_001.mp3,,"ambient post-rock, luminous, slow build, shimmering guitars, hopeful, expansive, cinematic, soaring, inspirational, crescendo",TTA/acestep/A_Dark_Blue_Arc_Pipe_Choir_acestep_TTA_001.mp3,True
sample_00319,A Different World By Night - Nihilore,FAKE,1,Echoes,Electronic,acestep,data/raw/Echoes/Echoes/TTA/acestep/A_Different_World_By_Night_Nihilore_acestep_TTA_001.mp3,,"cinematic, nocturnal, swelling, minor, strings, pulses, widescreen, emotive, evolving, atmospheric",TTA/acestep/A_Different_World_By_Night_Nihilore_acestep_TTA_001.mp3,True
sample_00320,A Lady In Red With A Plan To Steal - Did You Just Hex Me?,FAKE,1,Echoes,Rock,acestep,data/raw/Echoes/Echoes/TTA/acestep/A_Lady_In_Red_With_A_Plan_To_Steal_Did_You_Just_Hex_Me_acestep_TTA_001.mp3,,"dark cabaret, femme-fatale, theatrical, minor, waltzing, organ, twang, sultry, noir, mischievous",TTA/acestep/A_Lady_In_Red_With_A_Plan_To_Steal_Did_You_Just_Hex_Me_acestep_TTA_001.mp3,True
sample_00321,Bergwald Bergwald - Every Now and Every Then,FAKE,1,Echoes,Rock,acestep,data/raw/Echoes/Echoes/TTA/acestep/Bergwald_Bergwald_Every_Now_and_Every_Then_acestep_TTA_001.mp3,,"psych-folk, pastoral, tape-warmth, chantlike, droning, intimate, reverb, rustic, meandering, hazy",TTA/acestep/Bergwald_Bergwald_Every_Now_and_Every_Then_acestep_TTA_001.mp3,True
sample_00322,Better Run Away From Me - Miss Derringer,FAKE,1,Echoes,Rock,acestep,data/raw/Echoes/Echoes/TTA/acestep/Better_Run_Away_From_Me_Miss_Derringer_acestep_TTA_001.mp3,,"indie-noir, female-vocal, twangy, reverb-drenched, slow-burn, dramatic, smoky, vintage, melancholic, sultry",TTA/acestep/Better_Run_Away_From_Me_Miss_Derringer_acestep_TTA_001.mp3,True
sample_00323,Beyond Luxury - Mors Ontologica,FAKE,1,Echoes,Rock,acestep,data/raw/Echoes/Echoes/TTA/acestep/Beyond_Luxury_Mors_Ontologica_acestep_TTA_001.mp3,,"industrial-noise, improvisational, metallic, droning, atonal, discordant, claustrophobic, abrasive, ritual, confrontational",TTA/acestep/Beyond_Luxury_Mors_Ontologica_acestep_TTA_001.mp3,True
sample_00324,Bizzy - The Tleilaxu Music Machine,FAKE,1,Echoes,Electronic,acestep,data/raw/Echoes/Echoes/TTA/acestep/Bizzy_The_Tleilaxu_Music_Machine_acestep_TTA_001.mp3,,idm,TTA/acestep/Bizzy_The_Tleilaxu_Music_Machine_acestep_TTA_001.mp3,True
